overview;like
stevenspielberg harrisonford seanconnery denholmelliott entreg padr protagon harrison ford henry jon arqueolog connery secuestr busc sant grial indian tendr rescat pas hac preci reliqui ambicion nazis;1
christophernolan christianbale michaelcaine heathledger batm bruc wayn christi bal regres continu guerr crim ayud tenient jim gordon gary oldman fiscal distrit harvey dent aaron eckhart batm propon destru crim organiz ciud gotham triunvirat demuestr eficaci aparec jok heath ledg criminal desencaden caos aterr ciudadan;1
sergiogsanchez georgemackay anyataylorjoy charlieheaton herman tem separ muert madr escond mund abandon granj cuy viej pared escond terribl secret;1
samraimi tobeymaguire willemdafoe kirstendunst pet park jov tim estudi viv tia may tio ben muert padr pequen pet enamor guap vecin escas carism precis popul institut mord aran modific genet descubr pose habitual fuerz agil aran aventur hombr aran bas famos comic stan lee stev ditk arras taquill american pulveriz records recaudacion seman millon dolar histori consigui pas barrer millon seman normal;1
markneveldine oliviataylordudley michaelpena djimonhounsou angel holm chic anos cort ded acab hospital her infect empiez mostr extran comport rod lleg caus grav her muert grup sacedort examin lleg conclusion pos vatican decid exorc tendr enfrent fuerz satan inimagin;0
jamesmangold hughjackman hiroyukisanada famkejanssen men decision film centr soled protagon desaparicion definit jean grey companer log amnes busc respuest mund crim organiz japon hombr vid ofrec des wolverin mortal;1
kevingreutert tobinbell costasmandylor betsyrussell agent especial strahm muert detectiv hoffm sucesor jigsaw jueg macabr brig investigacion criminal comienz estrech cerc hoffm forz march jueg complej jigsaw entend complet sext entreg sangrient sag saw octubr distribuidor decidi cancel estren espan caus controvert clasificacion recibi ministeri cultur pelicul lleg espanol octubr montaj especif productor elimin minut metraj suprim escen violent cint;0
carlossaldanha jesseeisenberg annehathaway lesliemann pelicul rio dirig carl saldanh encarg blu perl pequen disfrut vid comod alegr perfect ciud rio janeir brasil perl hij aprend viv pajar libr salvaj convenc traslad amazon blu tendr enfrent vecin ide terribl perd perl hij decid viv naturalez salvaj;0
januszkamiński winonaryder benchaplin sarahwynter may larkin devot catol parec pos demoni juventud colabor padr lareaux john townshend expert exorc atiend almas atorment consider pos sat efectu exorc asesin seri henry birdsong may companer contact period pet kelson autor asunt criminal piens creenci absurd;0
anthonyrusso joerusso chrisevans robertdowneyjr scarlettjohansson captain amer civil war ” continu histori “ avengers age of ultron ” stev rogers lider equip vengador esfuerz proteg human incident internacional relacion vengador ocasion colateral presion polit fuerz cre sistem registr cuerp gubernamental determin requier servici equip status quo divid vengador salv mund pervers villan;1
chrisgorak emilehirsch rachaeltaylor oliviathirlby grup american viaj moscu coincid invasion alienigen ciud termometr marc grad ola calor intens histori moscu joven busc cobertur coch polici abandon plaz roj complet desiert busc sombr resguard sofoc calor trat evit localic alienigen camufl coloniz ciud joven companer vist oblig busc refugi tierr ciud rest mund diezm amenaz alienigen escond cuent suministr busc desesper segur dificil encontr atraccion turist moscovit;0
donmichaelpaul dannytrejo zachmcgowan dannyglover danny trej regres despiad corredor apuest goldberg carrer muert salvaj sangrient histori ataqu fall pres legendari conductor frankenstein especial oper especial negr connor gibson mcgow infiltr prision federal sup maxim objet ingres carrer muert inmoral ilegal derrib frankenstein connor solicit ayud baltimor bob glov list koehl enamor inesper bellez camarer jan marzan connor tendr luch vid mund brutal guardi regl rastr mied;0
jblakeson chloëgracemoretz nickrobinson alexroe planific invasion extraterrestr tierr ole acab human jov cassi sulliv encontr herman pequen sobreviv supervivient;0
lawrenceguterman jamiekennedy alancumming traylorhoward diez anos perturb vid hombr ingenu famos masc loki cae man jov padr caricatur tim avery jami kennedy super temor patern nacimient hij descubr nin nac masc situacion complic celos perr famili enfrent nin control masc ignor loki alan cumming malv dios escandinav busc masc dispuest recuper;0
steveminer amysteel johnfurey adrienneking alic supervivient tragedi campament crystal lak muer asesin apartament anos grup joven aparec escenari macabr muert aparent recuper normal curs entren grup sep empiez implac ritual sangrient paul lid grup novi ginny vuelv camp descubr masacr autor crimen jason milagr viv terribl deform sedient venganz;0
nimanourizadeh olivercooper jonathandanielbrown thomasmann estudi curs institut aparent anon decid mont fiest salvaj cas promocion red social fiest loc tempor chic decid grab colg red corr voz desmadr;1
bendemaree mischabarton tarareid deewallace estudi confi ayud madr cap caid realiz investigacion libr especial decid invit grup amig pas noch cas misteri decid sent jug ouij invoc criatur malign conviert cas pati recre;0
davidfsandberg stephaniesigman talithabateman luluwilson anos tragic fallec hij jugueter cre munec muj acog cas monj enfermer grup nin trat convert cas acogedor orfanat inquilin convertir objet annabell munec pos demoniac annabell;1
briancrano rebeccahall danstevens ginagershon parej form anna will novi adolescent brooklyn bes amor unic relacion entorn sugier deberi algui pas rest vid person anna will decid relacion abiert acost person pas junt decision principi viaj romant inesper anna music françois arnaud will divorci gin gershon;1
christophernolan matthewmcconaughey jessicachastain annehathaway narr aventur grup explor agujer gusan recient descubiert super limit viaj espacial tripul venc inmens distanci viaj interestel;1
duncanjones paulapatton travisfimmel benfoster pacif rein azeroth punt entrar guerr enfrent terribl invasor orcos guerrer dej destru mund coloniz abrirs portal conect mund ejercit enfrent destruccion extincion her band punt choc enfrent cambi destin famili puebl hog empiez espectacul sag sacrifici descubr numer car guerr luch adaptacion popul videojueg homonim;1
stevenbrill adamsandler patriciaarquette harveykeitel diez mil anos dur satan des retir hij malv sustitu cassius adri cans tirani padr decid march york instaur rein infernal nicky pequen tont evit sucesion encarn hombr;1
peterberg markwahlberg laurencohan ikouwais jam silv mark wahlberg experiment agent cia envi sospech activ nucl ilegal funcionari local li iko uwais lleg embaj ee uu busc intercambi informacion material radioact rob cambi pas segur ee uu silv tare transport centr ciud peligr mision pist aterrizaj mill distanci;0
martincampbell danielcraig evagreen madsmikkelsen mision agent britan jam bond agent chiffr banquer terror mund deten desmantel red terror bond derrot arriesg part poqu casin royal principi bond disgust vesp lynd hermos oficial tesor vigil diner gobiern med bond vesp ven oblig defend junt mortal ataqu chiffr secuac nac atraccion mutu;0
timburton mikejohnson johnnydepp helenabonhamcarter emilywatson ambient pueblecit europe sigl xix pelicul animacion fotogram fotogram histori victor pon voz johnny depp jov llev infiern cas misteri novi cadav voz helen bonham cart novi victori pon voz emily watson esper mund viv tierr muert result color estrict educacion victorian victor aprend mund separ unic amor cuent optim romanc “ vid ” anim cont clasic estil tim burton;1
theasharrock emiliaclarke samclaflin janetmcteer louis “ lou ” clark emili clark chic inest creativ resid pequen puebl campin ingles viv rumb ayud famili lleg mes pondr prueb habitual alegri castill local ocup cuid acompan will traynor sam claflin jov ric banquer qued paralit accident;1
troymiller mimirogers ericchristianolsen luisguzman anos lloyd christm consider chic estup institut cambi repentin curs conoc harry dunn muchach descerebr adentr mund real anos cas madr maestr convertir amig alma intent aprovech ingenu torpez;0
sylviotabet marcsinger kariwuhrer sarahdouglas guerrer capaz habl besti viaj trav deten malv herman pretend rob bomb atom;0
jjabrams tomcruise philipseymourhoffman vingrhames llev cab divers mision agent especial ethan hunt tom cruis retir servici activ promet amad juli michell monagh secuestr agent entren volver accion tendr enfrent owen davi philip seymour hoffm individu escrupul trafic armas informacion;1
pjhogan juliaroberts dermotmulroney camerondiaz juliann pott juli roberts critic gastronom enamor amig dermot mulroney llam anunci inminent matrimoni chic alta socied cameron diaz dispon urdir plan permit imped bod;0
johnwoo tomcruise thandienewton dougrayscott agent especial ethan hunt mision evit despiad agent terror internacional hag virus mortal solt australi caus millon victim evit cont inestim ayud geni informat luth stickell expert conductor billy baird presenci sensual exot ladron internacional nhye mantuv relacion sentimental criminal siente atra hunt;1
richmoore philjohnston johncreilly sarahsilverman galgadot ralph recreat romp internet romp ralph tendr present anos acontec pelicul volv ralph videojueg hero personaj conoc vanellop von schweetz chic error programacion impar espiritu ganador histori centr aventur ralph companer mund internet;1
toddphillips bradleycooper edhelms zachgalifianakis phil bradley coop stu ed helms alan zach galifianakis doug justin barth viaj exot tailandi bod stu recuerd desastr desped solter veg viv memori document stu dej azar optad brunch prebod segur tranquil tortit caf alcohol piens noch fabul resort tailandi stu ced cervez botell cerr pas ocurr veg qued veg ocurr bangkok result dificil imagin;1
shawnlevy stevemartin kevinkline jeanreno entren equip futbol asesin estadi valios anill diamant panter ros rob ambici director dreyfus asign cas torp clouseau resuelv nombr inspector intencion distr prens resolv cas;0
lillywachowski lanawachowski keanureeves laurencefishburne carrieannemoss matrix form matrix reload pelicul divid larg duracion matrix revolutions mund real neo trinity morphe luch avanc maquin ciud zion reduct raz human;0
davidfincher edwardnorton bradpitt helenabonhamcarter jov ilusion luch insomni consecuent hasti gris rutinari vid viaj avion conoc tyler durd carismat vendedor jabon sostien filosofi particul perfeccion cos gent debil cambi autodestruccion unic realment vid merezc pen decid form club secret luch descarg frustacion ira tendr exit arroll;1
celsorgarcia anaserradilla miguelangelsilvestre carlosferro juli ana serradill renombr critic gastronom mied compromis amig manuel carl ferr habi promet cumpl anos segui solter casari juli recib llam manuel cas algui confi unic muj manuel juli intent deten bod cost remak comedi norteamerican protagoniz juli roberts cameron diaz;0
jameswan vindiesel paulwalker dwaynejohnson problem persig libr manch criminal fich larg trayectori carrer ilegal perseguir deber frent circunst unic form pong espad par ide plan escap peligr trepid carrer salv vid limpi reputacion accion persecu ritm frenet entreg;0
