Overview;Like
multimillonario john hammond idea espectacular parque tematico isla retirada visitantes puedan observar dinosaurios reales ultima tecnologia desarrollo dna cientificos clonar braquiosaurios triceratops velociraptors tiranosaurio rex utilizando sangre fosilizada ambar contenida insectos mordieron millones años paleontologos alan grant ellie sattler ian malcolm visitan parque quedan sorprendidos resultados obtenidos problematico empleado manipula sofisticado sistema seguridad dinosaurios escapan obligando visitantes luchar supervivencia;1
nan;0
chihiro niña diez años mudandose padres hogar camino familia topa enorme edificio rojo cuyo centro abre tunel pasadizo dibuja ciudad fantasma restaurante abandonado ciudad padres chihiro encuentran variedad platos deliciosos deciden quedarse comer probar bocado transforman cerdos presa panico chihiro huye empieza desmaterializarse enigmatico haku explicara funcionamiento universo caido salvar padres niña tendra enfrentarse terrible yubaba aspecto arpia diabolica;1
hamlet principe heredero dinamarca regresa patria recibe noticia padre fallecido madre reina gertrudis casar tio claudio espectro padre revela responsable muerte claudio hamlet pensara vengar muerte progenitor;1
nan;1
agentes famosos peculiares florida viajan rusia colaborar policia sovietica objetivo atrapar criminal llamado konali programa informatico capaz controlar sofisticados sistemas seguridad mundo cometiendo robos planeta;0
kumja joven trece años prision acusada secuestro asesinato niño  años crimen conmociono opinion publica brutalidad veinte años contaba acusada cumplida pena geumja cosa mente venganza ultima trilogia venganza chanwook park sympathy for mr vengeance oldboy;1
lejano espacio nave asistencia medica nightingale vela encuentran peligro recibe desesperada llamada auxilio tripulacion responde peligroso salto estela gravitatoria estrella extincion maltrecha nave rescata transbordador espacial contiene misterioso superviviente extraño artefacto alienigena filmaffinity;0
joven agente tesoro elliot ness llega chicago determinacion detener capone tarea facil puesto capone policia bolsillo ness conoce jimmy malone guardia veterano probablemente honrado cuerpo ness pide ayuda cruzada capone;1
joven pequeña poblacion oeste decide mudarse hollywood intencion seguir pasos padres convertirse estrella cine porno;0
sufrir traumatico luchar problema bebida russell spivey exitoso policia especialista perfiles criminales vuelve equipo temporada baja psiquiatrica encontrandose pista asesino serie spivey dejar problemas personales  profundizar mente asesino victima mascara objeto familiar relacionado infancia juegos palabras dejan perplejo detective debera ponerse asesino enmascarado pierda ama futuro vuelva oscura;0
harry jared leto vive atormentada madre sara ellen burstyn sueña vida permanentemente dieta cumplir ilusion aparecer concurso televisivo preferido ambicion harry novia marion jennifer connelly hacerse ricos vendiendo droga amigo tyrone marlon wayans utilizar ganancias abrir negocio llega dinero suficiente iniciar plan pesas harry marion resignan vivir existencia consideran despreciable haran impensable vida anhelan;1
divorcio dificil lucas cuarenta años encontrado novia dispone reconstruir relacion marcus hijo adolescente detalle comentario inocente mentira fortuita nieve comienza caer luces navidad iluminan mentira extiende virus invisible estupor desconfianza propagan pequeña comunidad sumerge histeria colectiva obligando lucas luchar salvar vida dignidad;1
john ried unico joven ranger texas sobrevive emboscada organizada lider militar actua margen ley butch cabendich john rescatado viejo amigo comanche recuperarse heridas dedica vida luchar acciones cabendich;0
jake motta joven boxeador entrena duramente ayudado hermano joey convertirse numero pesos medios realidad ansiado sueño triunfo exito convierten vida pesadilla matrimonio marcha salidas nocturnas mujeres mafia presiona amañe combates gasta capital dispone volver nuevamente pasar tipo penurias;1
nan;0
par hermanos combaten bruja utiliza droga especial marihuana atraer adolescentes casa suburbios devora mantener belleza juventud;0
abogado carrera profesional llena fracasos contempla posibilidad rehabilitarse facil caso exito juicio promovido familia mujer sometida intervencion quirurgica aparente peligro famoso hospital resultado operacion clinicamente muerta  forma caso facil principio clinica contratado abogados prestigio ambito judicial;1
qing cheng pobre niña huerfana roba comida vestido muertos sobrevivir huye niño robado diosa tentadora propuesta convertira hermosa princesa tendra tipo riquezas volvera pasar hambre cambio jamas podra encontrar amor hombre ame terminara tragica  qing cheng piensa acepta trato conforme años pasan arrepiente decision tomo sentencio diosa hombres ama terminan sufriendo desdichas;0
documental vida justin bieber joven estrella musica pop capaz arrastrar marea fans adolescentes nacido canada  salto fama videos youtube actualidad autentico fenomeno internet redes sociales millones seguidores facebook twitter empleado empresa llego  trafico web referente bieber;0
jovenes israelies comparten apartamento barrio hippie telaviv lulu dependienta pequeña tienda yali encargado cafe moda noam pasa fines semana sirviendo puntos control guardia nacional amigos tratan vivir margen conflictos sociales politicos acusados vivir burbuja complica noam enamora ashraf joven palestino;1
problemas persiguen librarse mancha criminales ficha larga trayectoria carreras ilegales perseguira deberan frente circunstancias unica forma pongan espada pared idearan plan escapar peligro trepidante carrera salvar vida limpiar reputacion accion persecuciones ritmo frenetico entrega;1
eddie convence amigos jugarse ahorros partida cartas harry hacha mafioso barrio partida amañada eddie pierde dinero contrae deuda millon libras pagar plazo semana mafioso pretende quedarse local padre resarcirse deuda amigos planean saldarla forma arriesgada;1
cyborg enviado futuro mision mortal eliminar sarah connor joven cuya vida tendra importancia proximos años sarah protector  kyle reese  enviado futuro terminator utiliza inteligencia excepcional fuerza encontrar sarah ¿hay forma detener cyborg aparentemente indestructible;1
nan;0
narra historia asesinos sueldo londres operacion termina reciben orden exiliarse ciudad brujas belgica;1
charlie brown deprimido piensa navidad carece sentido ve lucy snoopy obsesionados regalos decoraciones schroeder obsesionado obra navidad demas concentrados tarjetas cartas santa cuestionarse significado navidad charlie disgusta festividad convertido comercialismo chicos comprometen charlie tarea seleccionar arbol navidad obra escoge feo solitario linus conmovedor discurso logra comprendan significado navidad;1
andy campamento dejando juguetes mcwhiggin compulsivo coleccionista juguetes valiosos secuestra woody buzz lightyear resto juguetes andy deberan actuar rapidez rescatarlo poniendose frente operacion rescate enfrentaran multiples peligros divertidas situaciones;1
peter warren clark gable periodista desempleado topa ellie claudette colbert hija millonario huyo barco alexander andrews walter connolly padre acepta hombre casar peter ve oportunidad historia hechos acaban crear vinculo;1
brandon chico  años pequeño deseo par zapatillas air jordans ingenuo cree posesion zapatillas ayudara escapar realidad pobre;1
argentina benjamin esposito oficial juzgado instruccion aires recien retirado obsesionado brutal asesinato ocurrido veinticinco años  decide escribir novela caso testigo protagonista reviviendo viene memoria recuerdo mujer amado silencio años;1
fuerzas saruman destruidas fortaleza sitiada llegado decida destino tierra media pequeña esperanza atencion señor oscuro sauron centra gondor reducto hombres aragorn tendra reclamar trono ocupar puesto rey fuerzas sauron preparan lanzar definitivo ataque reino gondor batalla decidira destino frodo sam continuan camino mordor espera sauron repare pequeños hobbits acercan camino monte destino;1
aventuras capitan spock resto tripulacion nave enterprise atreve llegar ningun hombre jamas ricardo montalban repite personaje villano interpreto  episodio televisivo space speed;1
virus extraterrestre propaga base militar controlando mentes residentes recinto colinia alienigena escondida base amenaza acabar militares tierra jovenes cuya curiosidad llevara area  legendaria misteriosa zona situada desierto nevada intentaran entrar;0
harry potter huerfano vive desagradables tios dursley repelente primo dudley acerca undecimo cumpleaños esperanzas recibir algun regalo acuerda cumpleaños serie misteriosas cartas dirigidas escritas estridente tinta verde rompen monotonia vida harry mago padres;1
entrega padre protagonista harrison ford henry jones arqueologo connery secuestrado buscaba santo grial indiana tendra rescatarlo paso hacerse preciada reliquia ambicionan nazis;1
henry niño trece años brooklyn vive fascinado mundo gangsters sueño realidad entra formar familia pauline dueña absoluta zona educan miembro banda convirtiendole destacado mafioso;1
nan;0
mark renton joven escoces adicto heroina resto amigos viven mundo aparte margen realidad grupo violento alcoholico psicopata drogadicto desesperado mujeriego conocimiento enciclopedico connery entusiasta caminatas iggy pop;1
mike dawson punto vivir horrible abandonado prometida rae gastarse coche dinero habian ahorrado comprar casa mike planteandose futuro tienda comida “sip and zip” roban coche buscar rae queda “sip and zip” ¡que punto sufrir atraco;0
