id;title;overview;release_date;like
480042;Escape Plan: The Extractors;El experto en seguridad Ray Breslin (Stallone) es contratado para rescatar a la hija de un magnate de la tecnología de Hong Kong que ha sido secuestrada y puesta bajo custodia en una prisión de Letonia. Por si esto fuera poco, su novia (Jamie King) también es capturada. Ahora, él y su equipo (Dave Bautista & Curtis '50 Cent' Jackson) deberán realizar una misión de rescate que les llevará a enfrentarse a su peor enemigo mientras tratan de poner a salvo a los rehenes.;20/6/19;
484641;Anna;Bajo la hipnotizante belleza de Anna Poliatova (Sasha Luss) se esconde un secreto que la lleva a poder desatar una imparable agilidad y fuerza, convirtiéndose así en una de las asesinas a sueldo más temidas por los gobiernos de todo el planeta.;20/6/19;
301528;Toy Story 4;Las aventuras de este dúo tan carismático les obligarán de nuevo salir al extraño y gigantesco mundo exterior, en una nueva misión imposible. Con la ayuda de sus amigos, pondrán todo su empeño en cumplir su objetivo y volver a casa sanos y salvos. Protegiéndose y apoyándose unos en otros, juntos conseguirán solucionar el gran problema que tienen entre manos y que pone en riesgo su futuro unidos. Hazañas casi imposibles, mucho humor, compañerismo, confianza, y sobretodo, la amistad, serán algunos de los temas que trate esta cuarta parte de la historia de los juguetes animados más conocidos del cine.;19/6/19;1
533642;Muñeco Diabólico;Una madre le da a su hijo un muñeco de juguete para su cumpleaños, sin darse cuenta de su naturaleza más siniestra.;19/6/19;
532838;Deep Murder;Un grupo de personajes arquetípicos atrapados en una casa empiezan a ser asesinados. Los supervivientes tendrán que dejar de lado los clichés y evolucionar como individuos reales para atrapar al asesino.;14/6/19;
486131;Shaft;"Puede que JJ, también conocido como John Shaft Jr., sea un experto en ciberseguridad con una licenciatura en el MIT, pero para descubrir la verdad que se esconde tras la inesperada muerte de su mejor amigo necesita un tipo de ayuda que sólo su padre le puede proporcionar. Aunque ha estado ausente durante casi toda la infancia de JJ, John Shaft acepta ayudar a su hijo a investigar en las calles infestada de heroína de Harlem. Pese a que la placa del FBI que porta JJ contrasta con el estilo de ""tipo duro"" de su padre, no cabe duda de que son padre e hijo. Además, Shaft tiene sus propios motivos para colaborar con la investigación y algunos casos abiertos que desea solucionar por las buenas... o por las malas.";14/6/19;
536841;Diego Maradona;Construido a partir de más de 500 horas de imágenes nunca antes vistas, este documental se centra en la carrera del célebre jugador de fútbol Diego Maradona que jugó para el SSC Napoli en la década de 1980.;14/6/19;
525657;Daughter of the wolf;"Una mujer (Gina Carano) regresa a casa tras realizar un viaje a través de Oriente Medio para descubrir que su padre ha fallecido. Además de la tragedia que esto supone, comienza a tener problemas con su hijo de 13 años, que desafía constantemente su autoridad. Cuando se da a conocer que su padre ha dejado tras de sí una cuantiosa herencia, su hijo es raptado por un grupo local de mafiosos cuyo líder es un hombre llamado ""Padre"" (Richard Dreyfuss).";14/6/19;
339976;American Woman;La historia abarca el transcurso de 11 años, desde que una joven adolescente desaparece, quedándose su madre al cuidado de su nieto recién nacido, hasta la resolución del misterio de la desaparición de su hija.;14/6/19;
514999;Criminales en el mar;Unos recién casados estadounidenses que visitan Europa en su luna de miel, quedan atrapados en el misterio de un asesinato después de presenciar un crimen.;14/6/19;
479455;Men in black: Internacional;Los Hombres de Negro siempre han protegido la Tierra de la escoria del universo. En esta nueva aventura, se enfrentarán a su mayor amenaza hasta la fecha: el topo en la organización MIB. Adaptación cinematográfica de los cómics de Lowell Cunningham;12/6/19;0
574638;Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese;En una mezcla alquímica de hechos reales y fantasía, Martin Scorsese rememora la gira de Bob Dylan Rolling Thunder Revue en 1975 y un país preparado para reinventarse.;11/6/19;
578824;Romeo y Julieta. Ballet Royal Opera House;EN DIRECTO EN CINES DE ESPAÑA Y ANDORRA EL MARTES 11 DE JUNIO DE 2019, 20:15H.  LOS MALHADADOS AMANTES DE SHAKESPEARE SE ENFRENTAN A LA PASIÓN Y LA TRAGEDIA EN EL BALLET DE KENNETH MACMILLAN, UNA OBRA MAESTRA DEL SIGLO XX DURACIÓN TOTAL.  La historia de amor imperecedera de Shakespeare es conocida en todo el mundo. Desde su estreno en 1965 con The Royal Ballet, Romeo y Julieta de Kenneth MacMillan se ha convertido en un ballet clásico moderno. La coreografía captura las emociones de la joven pareja cuando se enamoran, a pesar de las barreras que finalmente desencadenan el  trágico final de la historia.;11/6/19;
575381;Changeland;Mientras visitan Tailandia, dos amigos se dan cuenta de que no existe ninguna norma para decidir cuál es el sentido de la vida y cómo disfrutar de los días que quedan hasta la muerte.;7/6/19;
586346;Antes de la quema;La vida de Quique, un humilde artista del carnaval de Cádiz, da un vuelco cuando comienza a trabajar en el depósito de droga más grande de Andalucía.;7/6/19;
505948;I Am Mother;Una adolescente (Rugaard) es criada es un refugio subterráneo por una madre robot que ha sido diseñada para repoblar la Tierra en caso de que se produjese una catástrofe. El vínculo entre ambas se ve amenazado cuando la joven lleva a su casa a una desconocida ensangrentada (Swank) que pone en tela de juicio todo lo que su madre robótica le ha enseñado sobre el mundo exterior. La adolescente tendrá que averiguar cuál de las dos dice la verdad para poder tomar una decisión con respecto a su futuro.;7/6/19;
460276;The Song of Sway Lake;Un joven coleccionista de discos, atormentado por el suicidio de su padre, lleva a un vagabundo ruso a la casa familiar del lago para ayudarlo a robar un disco único de su propia abuela. Pero la visión de dos mujeres distraerán a los jóvenes de su misión.;7/6/19;
541560;The Wind;Una mujer de las llanuras se enfrenta a la dureza y el aislamiento de la tierra indómita en la frontera occidental de finales del siglo XIX.;6/6/19;
430045;Tadmor;A raíz del levantamiento popular contra el régimen sirio que comenzó en 2011, un grupo de ex prisioneros libaneses decidieron romper su silencio y hablar de los terroríficos años en los que estuvieron encerrados en Tadmor (Palmira), una de las prisiones más crueles de la dictadura de Assad.;5/6/19;
320288;X-Men: Fénix Oscura;Durante una misión de rescate en el espacio, Jean casi muere al ser alcanzada por una misteriosa fuerza cósmica. Cuando regresa a casa, esta fuerza no solo la ha hecho infinitamente más poderosa, sino también mucho más inestable. Mientras lucha con la entidad que habita en su interior, Jean desata sus poderes de formas que no puede controlar ni comprender. Jean cae en una espiral fuera de control haciendo daño a aquellos que más ama y empieza a destruir los lazos que mantienen unidos a los X-Men. Mientras su familia se desmorona, deben encontrar la forma de unirse, no sólo para salvar el alma de Jean, sino también para salvar el planeta de unos alienígenas que quieren transformar esta fuerza en un arma y conquistar la galaxia.;5/6/19;0
524787;The Russian Bride;Nina es una mujer rusa que decide viajar con su hija hasta Estados Unidos para conocer a Karl, un multimillonario solitario con el cual ha contactado a través de la red. Aparte de tener mucha pasta, Karl resulta ser un psicópata que envía a sus parejas al infierno.;4/6/19;
573921;Miranda Sings Live... Your Welcome.;La estrella de YouTube Miranda Sings y su alter ego en el mundo real, Colleen Ballinger, comparten el escenario en un especial lleno de música, humor y trucos de magia.;4/6/19;
524008;The chain;Mike tiene que regresar a su ciudad natal para cuidar de su padre que padece una enfermedad neurológica. Tras diagnosticarle la misma afección que a su padre, el joven decide acabar con su vida entrando en una red de suicidios asistidos. Las reglas son fáciles: si quieres morir antes tienes que matar.;31/5/19;
455957;Domino;Un policía (Nikolaj Coster-Waldau) persigue desde Dinamarca por toda Europa al asesino de su compañero, mientras se suceden por el continente una serie de atentados terroristas.;31/5/19;
538225;Deadwood: La película;"Ubicada argumentalmente 10 años después del final de la tercera temporada de la serie ""Deadwood"", que finalizó su emisión en 2006, las rivalidades pasadas se reinician, las alianzas se ponen a prueba y las viejas heridas se reabren, ya que todos se quedan para navegar por los cambios inevitables que la modernidad y el tiempo han provocado.";31/5/19;
513576;Quizás para siempre;Sasha y Marcus fueron grandes amigos durante su infancia, y hasta sintieron algo el uno por el otro. Pero, tras una disputa, llevan 15 años sin hablarse. Cuando se reencuentran, ya de adultos, los dos están en situaciones socioeconómicas completamente distintas. Mientras que ella es una chef de gran éxito, él es un músico que aún sigue dependiendo de su padre. A pesar de las notables diferencias y de todo el tiempo que ha pasado, nada podrá evitar que pronto los dos vuelvan a sentir las chispas de hace años y se enamoren de nuevo.;31/5/19;
496243;Parasite;anto Gi Taek (Song Kang Ho) como su familia están sin trabajo. Cuando su hijo mayor, Gi Woo (Choi Woo Shik), empieza a recibir clases particulares en casa de Park (Lee Sun Gyun), las dos familias, que tienen mucho en común pese a pertenecer a dos mundos totalmente distintos, comienzan una interrelación de resultados impresivibles.;30/5/19;
494488;Hoop it up;So-eun es una chica de secundaria que vive en el campo. Es delgada y bastante mala en el baloncesto, pero a ella realmente le gusta el baloncesto. El problema es que su escuela no tiene suficientes jugadores para un equipo, y están tratando de despedir al equipo de baloncesto. So-eun no tiene a nadie con quien compartir su frustración. Entonces, un día, Yu-jin, una actriz de películas y Yong-sik, fan de Yu-jin que también va a la misma escuela que So-eun, aparece en la vida de So-eun. Ahora, el tiempo de So-eun comienza a ser muy diferente al anterior.;30/5/19;
585438;Opera Legends - Plácido domingo - Ernani;"La quinta ópera de Verdi (1844) es melódica de principio a fin. Basada en la obra de Victor Hugo, que tuvo una tumultuosa recepción entre el público en 1830 marcó un punto decisivo en el desarrollo del drama romántico, esta historia violenta de pasiones frustradas, honor fatalmente impugnado, y ambiciones coartadas y premiadas, es acompañada por el compositor de una sucesión de melodías irresistibles, superiores incluso a sus trabajos de madurez. El ímpetu dramático de la ópera es imparable.  Para esta producción de Luca Ronconi, se reunió a 4 de los mejores cantantes de Verdi: Plácido Domingo como el bandido, Renato Bruson como el maquiavélico y peligroso Rey Carlos de España; Nicolai Ghiaurov como el orgulloso Grandee Español, cuyo implacable sentido del humor propulsa la acción hacia su trágica conclusión; y Mirella Freni como la gentil heroína deseada por estos tres rivales.";30/5/19;
557181;Peter Pan: La búsqueda del libro de Nunca Jamás;El día más largo del año en Neverland finalmente ha llegado. Las fiestas están siendo organizadas por los Red Skins y las celebraciones están en marcha. Para obtener lo mejor del día lleno de diversión y locura, los juegos tradicionales de Pichipock se han organizado para los niños perdidos, las tribus nativas, Peter, Tinker y la familia querida. Cansado de las derrotas, el Capitán Hook se da cuenta de que el día más largo podría volverse en su favor, y crea una red de planes malvados para hacer que Peter y sus amigos se rindan. Él decide manipular los peligros que acechan en los pantanos malditos y el templo dorado.;30/5/19;
